id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,fare_amount
id0366,2,2024-01-25 13:52:00,2024-01-25 13:56:00,1,-73.97371219877176,40.75682929247623,-73.98758237476078,40.73443957876854,0.89,5.8
id0367,2,2024-01-21 02:28:00,2024-01-21 02:37:00,2,-73.9754174556191,40.75186592880751,-73.99478397804118,40.76907201314042,0.2,3.59
id0368,2,2024-01-05 17:40:00,2024-01-05 17:48:00,4,-74.00831901299314,40.759596164830675,-73.97327693791203,40.74120149318202,2.93,12.3
id0369,1,2024-01-14 16:58:00,2024-01-14 17:03:00,4,-73.97356919353423,40.76015847614387,-73.97780372892633,40.73072026222402,4.94,21.46
id0370,1,2024-01-17 04:19:00,2024-01-17 04:38:00,1,-73.99780995618455,40.76317578659435,-73.9987391520634,40.76491015358265,0.2,3.47
id0371,1,2024-01-12 16:57:00,2024-01-12 17:15:00,1,-73.9883720609342,40.733861378807816,-74.00032424686964,40.73049616145109,0.95,5.44
id0372,2,2024-01-07 20:35:00,2024-01-07 20:40:00,3,-73.98606570062809,40.74188951230835,-73.99800323553971,40.75972772794926,0.2,3.51
id0373,2,2024-01-20 17:05:00,2024-01-20 17:39:00,1,-73.97590944502434,40.75671218732906,-73.9862711371957,40.76569209992559,0.31,3.93
id0374,1,2024-01-06 21:39:00,2024-01-06 21:40:00,2,-74.00041959320362,40.76178313114801,-74.00861318933093,40.75331227340334,8.08,30.81
id0375,2,2024-01-27 18:02:00,2024-01-27 18:31:00,1,-73.98914217243825,40.73254563637146,-73.97674505942457,40.75395914032709,0.2,3.73
id0376,1,2024-01-02 20:49:00,2024-01-02 20:50:00,3,-73.97361492722253,40.756768010517526,-73.97682852802733,40.76515915601129,1.27,7.0
id0377,1,2024-01-25 18:26:00,2024-01-25 18:36:00,1,-73.99278290358716,40.742677863511645,-73.99261616156565,40.760955186229204,1.38,7.47
id0378,2,2024-01-29 20:34:00,2024-01-29 21:07:00,1,-73.99226479942483,40.75428358314875,-73.98474769787632,40.75366788649225,1.82,7.69
id0379,2,2024-01-08 21:25:00,2024-01-08 21:29:00,1,-73.98950544889816,40.73416899211233,-73.9946195468942,40.74950668274485,1.58,7.1
id0380,1,2024-01-06 14:26:00,2024-01-06 15:11:00,1,-73.98597395733806,40.75974375664706,-73.98974935762018,40.75536416125505,0.2,3.59
id0381,2,2024-01-20 04:20:00,2024-01-20 04:24:00,1,-73.99552587627178,40.74889973420026,-74.0081740501799,40.73560096390213,0.49,4.82
id0382,2,2024-01-13 04:48:00,2024-01-13 05:41:00,2,-73.99674611971588,40.74928164232448,-74.00215609149046,40.75443120284303,0.49,4.34
id0383,1,2024-01-11 07:29:00,2024-01-11 07:32:00,2,-73.98933709486215,40.73022023196641,-74.00969343869403,40.738762752364075,0.2,3.45
id0384,1,2024-01-05 03:03:00,2024-01-05 03:04:00,2,-73.99644557402644,40.76210342718319,-73.98711805426522,40.750506709038255,0.52,4.34
id0385,2,2024-01-08 05:52:00,2024-01-08 06:32:00,2,-73.9941193983505,40.733483710671834,-73.98531733935528,40.73455353573907,0.64,4.7
id0386,2,2024-01-07 05:31:00,2024-01-07 05:41:00,2,-73.97503109901258,40.74974186321361,-73.98190964935873,40.769712673559965,0.21,3.84
id0387,2,2024-01-29 09:31:00,2024-01-29 09:35:00,2,-73.99421695697609,40.746873127141555,-73.99355915698938,40.76630444010226,1.88,6.85
id0388,2,2024-01-08 06:37:00,2024-01-08 06:51:00,1,-73.99762509128549,40.76295161536885,-73.97179757954059,40.76284793130201,0.2,3.54
id0389,2,2024-01-16 19:56:00,2024-01-16 20:11:00,3,-74.00795458474231,40.74030428881335,-74.00761901198608,40.754151818117975,1.74,9.41
id0390,2,2024-01-10 17:00:00,2024-01-10 17:01:00,2,-73.9946464446782,40.748249460358224,-73.99523787912956,40.73484100001941,0.81,5.99
id0391,1,2024-01-29 08:46:00,2024-01-29 09:06:00,2,-74.00715969341867,40.73320720056328,-73.99580914832656,40.76766902846476,1.66,7.53
id0392,2,2024-01-02 12:03:00,2024-01-02 12:20:00,1,-73.99552320036648,40.75374643164834,-74.00959475263889,40.75544384185638,3.67,14.53
id0393,2,2024-01-18 09:04:00,2024-01-18 09:18:00,2,-73.97505205626135,40.758958922218646,-74.00517766334384,40.76609813229143,0.2,3.55
id0394,2,2024-01-27 19:43:00,2024-01-27 19:54:00,1,-74.00431451504825,40.730468264429234,-73.99311862959489,40.74180162830616,1.0,6.22
id0395,1,2024-01-13 11:50:00,2024-01-13 12:02:00,2,-74.00825043710763,40.73492013180495,-73.98765430414198,40.743726694126906,1.96,10.79
id0396,2,2024-01-25 04:12:00,2024-01-25 04:27:00,2,-73.9761758254804,40.75769971306677,-73.99280275690438,40.75691866489578,0.48,4.54
id0397,1,2024-01-02 01:08:00,2024-01-02 01:13:00,4,-73.97844059360317,40.747856780656065,-73.97806478637926,40.76289689494673,2.92,13.01
id0398,2,2024-01-17 14:09:00,2024-01-17 14:46:00,2,-73.99276059117946,40.74275467273284,-73.98671205013623,40.7448468969375,1.38,7.43
id0399,1,2024-01-11 19:20:00,2024-01-11 19:38:00,2,-73.98246379926032,40.7449821154808,-74.00332559193204,40.74722117353849,0.23,3.53
id0400,2,2024-01-19 10:32:00,2024-01-19 11:05:00,2,-73.99616490157048,40.736178389888934,-74.00898208960376,40.75583289545146,1.52,8.56
id0401,2,2024-01-23 18:19:00,2024-01-23 18:25:00,1,-74.0071315244461,40.74638515579581,-73.99755130019746,40.7570848255894,1.4,7.13
id0402,2,2024-01-11 21:07:00,2024-01-11 21:13:00,2,-74.0012842978298,40.76952143864622,-73.99183993515216,40.75753096943121,0.23,3.91
id0403,2,2024-01-26 23:55:00,2024-01-26 00:04:00,1,-74.00889853120522,40.75021820471642,-73.97143930371529,40.745368268519435,0.2,3.68
id0404,2,2024-01-09 20:50:00,2024-01-09 20:50:00,2,-73.99448052960211,40.736400997458524,-74.00906591614687,40.76024854455801,0.92,6.63
id0405,1,2024-01-24 01:37:00,2024-01-24 01:42:00,2,-73.97399667267933,40.73464555840802,-73.97176324684179,40.7425586686951,3.29,12.74
id0406,2,2024-01-05 21:15:00,2024-01-05 21:28:00,3,-73.97693170561034,40.769360526528416,-73.99846378248725,40.7684454194163,0.74,4.53
id0407,1,2024-01-07 00:28:00,2024-01-07 00:35:00,1,-73.99638451582982,40.7516563042939,-74.00383419827286,40.75214845941432,1.17,6.07
id0408,2,2024-01-23 06:26:00,2024-01-23 06:47:00,2,-73.97665400152249,40.747617654012494,-73.99790667002594,40.74037339589268,0.32,3.96
id0409,2,2024-01-28 23:46:00,2024-01-28 23:46:00,1,-73.9963020808466,40.74080990768523,-73.97134330456534,40.752308353050005,0.64,4.36
id0410,1,2024-01-18 10:42:00,2024-01-18 10:55:00,2,-74.00443213194616,40.747761749968085,-73.98495062714315,40.7495559132717,0.77,5.28
id0411,2,2024-01-06 14:58:00,2024-01-06 16:14:00,2,-73.97478740951404,40.75493623832638,-73.98722490555271,40.75482641919298,0.34,4.04
id0412,2,2024-01-22 23:43:00,2024-01-22 23:50:00,3,-74.00842161868435,40.74902184149947,-73.98827901664168,40.73910998944413,4.99,19.4
id0413,2,2024-01-20 15:12:00,2024-01-20 15:48:00,1,-73.98111427058176,40.75133546515062,-73.97520123361409,40.735226093752935,2.34,12.16
id0414,2,2024-01-08 09:49:00,2024-01-08 09:50:00,1,-73.97823157349802,40.74103070273006,-73.97491637675927,40.767761683753015,0.24,3.62
id0415,2,2024-01-11 15:22:00,2024-01-11 15:31:00,4,-73.97076050487348,40.74933629743892,-73.97545809909941,40.75354926088525,0.71,5.22
id0416,2,2024-01-10 03:36:00,2024-01-10 03:41:00,2,-74.00187107635655,40.76047192765511,-73.99453837972708,40.75045101848803,1.02,6.42
id0417,2,2024-01-27 11:49:00,2024-01-27 12:01:00,1,-73.97537691417502,40.76922957374334,-73.99369663165704,40.76310075688425,2.17,10.83
id0418,1,2024-01-10 22:05:00,2024-01-10 22:17:00,2,-73.97175811425552,40.738018980621135,-74.00562943158761,40.76415847867822,0.87,5.34
id0419,2,2024-01-24 15:13:00,2024-01-24 15:41:00,2,-73.97427639179217,40.73249830374476,-73.97466140948055,40.747932762214774,1.07,5.57
id0420,2,2024-01-30 17:44:00,2024-01-30 17:58:00,1,-73.97294469573079,40.73076464377719,-73.99092626126728,40.75750888169722,1.92,7.88
id0421,1,2024-01-08 01:42:00,2024-01-08 01:59:00,1,-74.00462259482367,40.741975823534865,-73.99565137898331,40.76217748830718,0.49,4.87
id0422,1,2024-01-02 03:26:00,2024-01-02 03:29:00,2,-73.97170207923847,40.73035453140454,-73.97008716577271,40.7570728519543,2.64,10.02
id0423,1,2024-01-22 04:00:00,2024-01-22 04:05:00,1,-74.00942738889331,40.759514780742464,-73.97663421611996,40.75961904527814,0.23,3.9
id0424,2,2024-01-21 15:30:00,2024-01-21 15:51:00,4,-73.97924308871569,40.7563416206268,-73.97935536268817,40.76383685758711,1.43,7.72
id0425,2,2024-01-11 09:41:00,2024-01-11 09:42:00,4,-73.99049488761331,40.73310597338686,-73.9936982787587,40.74628425956502,0.2,3.42
id0426,1,2024-01-21 18:14:00,2024-01-21 18:20:00,3,-74.00556007604834,40.76232940840037,-73.97209247896141,40.73289265901032,4.66,17.31
id0427,1,2024-01-30 05:26:00,2024-01-30 05:37:00,1,-73.99801737288183,40.733074483011045,-73.98997502927718,40.76178062177963,1.84,9.93
id0428,1,2024-01-27 12:50:00,2024-01-27 12:50:00,3,-74.00708392658528,40.74611493130531,-73.99818838023808,40.73929537292224,0.49,4.47
id0429,2,2024-01-29 01:00:00,2024-01-29 01:24:00,2,-73.97283087785472,40.746204107781104,-73.9737555599147,40.742859828049916,0.97,5.52
id0430,1,2024-01-30 10:18:00,2024-01-30 10:21:00,3,-73.98438095831295,40.76915924460699,-73.98586027615826,40.744312563364545,1.57,7.57
id0431,2,2024-01-29 04:54:00,2024-01-29 04:55:00,1,-73.97445363678938,40.750123358031196,-73.99202601031841,40.75343459153814,1.47,7.42
id0432,1,2024-01-26 03:21:00,2024-01-26 03:22:00,2,-73.98269531115106,40.73967726721262,-73.98144189469973,40.762901391775365,2.44,8.67
id0433,2,2024-01-23 05:00:00,2024-01-23 05:12:00,4,-73.98919320430757,40.73571503845358,-73.97898615398387,40.74085637521787,1.03,6.58
id0434,2,2024-01-19 21:48:00,2024-01-19 21:53:00,2,-74.00464686548001,40.75518230787567,-74.00782671860708,40.75994580936505,0.57,4.36
id0435,2,2024-01-27 13:32:00,2024-01-27 13:32:00,2,-73.9895548344305,40.73187407634111,-73.99895321768716,40.75827905949823,0.2,3.53
id0436,1,2024-01-06 04:30:00,2024-01-06 04:57:00,1,-74.00984720309366,40.739872954768074,-73.98036383775391,40.74265080598917,0.2,3.53
id0437,1,2024-01-09 12:15:00,2024-01-09 12:21:00,1,-73.99918426854461,40.76370847608642,-73.99746608329659,40.76155729887104,3.34,12.66
id0438,2,2024-01-10 18:46:00,2024-01-10 18:54:00,1,-73.97360227424582,40.745092722158525,-73.97143686334039,40.73357158098102,1.74,8.47
id0439,2,2024-01-23 07:03:00,2024-01-23 07:13:00,2,-73.99449404778177,40.755308475149945,-73.98184571633462,40.730174530786016,0.27,3.9
id0440,2,2024-01-06 12:43:00,2024-01-06 13:01:00,3,-73.98334458345687,40.76864190020515,-73.97955848838997,40.76803090830926,1.82,8.47
id0441,2,2024-01-23 03:40:00,2024-01-23 03:45:00,1,-74.00578540310995,40.761272954533794,-73.98423403114096,40.73192744049573,0.67,5.57
id0442,2,2024-01-20 07:14:00,2024-01-20 08:01:00,2,-73.98998395417159,40.74730916544079,-73.99169201579362,40.73835530896021,0.69,5.7
id0443,1,2024-01-15 23:38:00,2024-01-15 23:44:00,3,-74.0079057991925,40.760702705140716,-73.99333982272384,40.76288719547266,2.85,10.83
id0444,2,2024-01-25 17:51:00,2024-01-25 17:54:00,1,-73.98370586071319,40.74889127216652,-73.97479373048314,40.73862962716706,1.7,8.66
id0445,1,2024-01-22 19:55:00,2024-01-22 20:09:00,2,-73.99818794089713,40.73546403614605,-73.9839344095809,40.75954389832529,0.57,5.04
id0446,2,2024-01-17 22:23:00,2024-01-17 22:38:00,2,-73.99419476369553,40.75852827533131,-74.00203138900423,40.765608600105445,0.51,4.1
id0447,1,2024-01-02 17:57:00,2024-01-02 18:03:00,2,-74.00767632191678,40.73446048849285,-73.98936552389151,40.740703707069116,2.71,11.16
id0448,1,2024-01-06 10:54:00,2024-01-06 10:54:00,1,-73.99483623805311,40.743493821870764,-74.00922689476329,40.73497473596002,0.8,5.43
id0449,1,2024-01-23 18:31:00,2024-01-23 18:41:00,2,-73.9938284101098,40.75123750713649,-73.98619473300377,40.73039695284511,0.94,5.05
id0450,2,2024-01-26 01:29:00,2024-01-26 02:18:00,2,-73.98923870879482,40.757101690698356,-73.99752544568332,40.76095965512611,2.22,8.03
id0451,2,2024-01-19 01:35:00,2024-01-19 01:46:00,4,-73.97095944706882,40.735022008590505,-74.0093220934044,40.76080632847028,2.47,10.22
id0452,2,2024-01-24 00:25:00,2024-01-24 00:26:00,1,-73.99937668668166,40.730702094534664,-73.99826765556877,40.760925674956745,1.09,5.73
id0453,1,2024-01-19 02:02:00,2024-01-19 02:08:00,3,-73.99513042820374,40.73005414502862,-73.99800797889739,40.755858349665516,5.49,18.63
id0454,1,2024-01-18 01:59:00,2024-01-18 02:27:00,2,-74.00905620141417,40.765942424186996,-73.97867206346805,40.76121504494284,0.92,6.49
id0455,1,2024-01-10 13:11:00,2024-01-10 13:18:00,4,-73.99788337084667,40.73262779435817,-74.00087058546025,40.73986414539912,0.99,6.5
id0456,2,2024-01-12 12:28:00,2024-01-12 12:48:00,2,-73.99104760686407,40.732313777977886,-73.97168840796047,40.767708972763764,2.31,11.64
id0457,2,2024-01-03 21:42:00,2024-01-03 22:53:00,1,-73.98822070668798,40.76851073401013,-74.00697579837532,40.74462722993046,0.38,4.42
id0458,2,2024-01-04 05:34:00,2024-01-04 05:37:00,1,-74.00436788204429,40.75489654566264,-73.9787471257701,40.75313193597682,0.24,3.67
id0459,1,2024-01-27 00:48:00,2024-01-27 01:12:00,1,-73.98456181171345,40.74552662824508,-73.98303478817856,40.740396199169716,0.64,4.31
id0460,2,2024-01-22 23:34:00,2024-01-22 00:11:00,2,-73.99837981977313,40.748799530726316,-73.97439435450416,40.7583088540107,0.2,3.57
id0461,1,2024-01-08 14:22:00,2024-01-08 14:24:00,1,-74.00968633636911,40.75523687160916,-73.99209306298359,40.73537099403609,4.75,13.97
id0462,1,2024-01-02 21:26:00,2024-01-02 21:37:00,1,-74.00032426823547,40.750024142846186,-73.98281518669059,40.73304956871894,0.48,4.55
id0463,1,2024-01-07 02:06:00,2024-01-07 02:30:00,2,-73.99161340518388,40.75186308568129,-73.99268735991161,40.73175599770572,0.27,3.86
id0464,1,2024-01-08 23:02:00,2024-01-08 23:10:00,1,-74.00163258138367,40.73199916114639,-73.97625401343792,40.76924770116656,2.36,9.62
id0465,1,2024-01-25 01:08:00,2024-01-25 01:36:00,1,-74.00032091478731,40.76842507902053,-74.00212297182186,40.768057192414474,7.89,26.73
id0466,1,2024-01-27 23:36:00,2024-01-27 23:54:00,2,-73.97075425072832,40.75278159118268,-73.99961832867295,40.747479835426624,1.35,6.56
id0467,2,2024-01-08 09:56:00,2024-01-08 09:57:00,3,-73.98510626941531,40.76924711347049,-74.00239569400864,40.76170380465153,3.58,11.19
id0468,1,2024-01-14 09:17:00,2024-01-14 10:00:00,2,-73.97159457582377,40.75085838554886,-73.97090768368034,40.76029240828538,0.26,3.55
id0469,1,2024-01-21 21:27:00,2024-01-21 21:36:00,1,-73.98126675298512,40.73989361263276,-73.98437539265804,40.75666401916187,0.27,3.84
id0470,2,2024-01-21 21:24:00,2024-01-21 21:36:00,1,-73.97913492356085,40.749955826581434,-74.00951587532894,40.73036153876317,0.66,5.36
id0471,2,2024-01-14 04:19:00,2024-01-14 04:58:00,4,-74.00085292881585,40.755374547554865,-74.00111696517226,40.74286679958638,2.83,10.79
id0472,2,2024-01-08 07:19:00,2024-01-08 07:38:00,1,-74.00618402890747,40.74714808083946,-74.00883320945418,40.74923560586412,1.63,9.06
id0473,2,2024-01-30 01:35:00,2024-01-30 01:36:00,2,-73.99844460244363,40.74591346502009,-73.97321875901375,40.76973020061692,0.2,3.57
id0474,1,2024-01-13 07:16:00,2024-01-13 07:37:00,3,-73.9951310373439,40.745698327449176,-73.97982940106611,40.766737057285816,4.52,13.88
id0475,1,2024-01-30 14:54:00,2024-01-30 15:06:00,2,-73.99571515362797,40.76150196343435,-73.9999599446695,40.75256296115334,0.67,4.84
id0476,1,2024-01-02 08:24:00,2024-01-02 08:40:00,2,-74.00038404348426,40.73766371782939,-73.97327043653297,40.73407214731798,1.06,6.55
id0477,1,2024-01-28 02:12:00,2024-01-28 02:15:00,2,-74.00844280146697,40.73144075273166,-74.00299112911576,40.76467081418024,0.5,4.8
id0478,1,2024-01-16 06:55:00,2024-01-16 07:40:00,1,-73.98673510828043,40.747464567590754,-73.98679644661321,40.75066793540905,2.13,11.12
id0479,1,2024-01-07 06:47:00,2024-01-07 06:51:00,4,-73.99587798433598,40.76576377210133,-73.97214173947398,40.76570232909946,0.82,4.83
id0480,2,2024-01-30 07:44:00,2024-01-30 08:06:00,1,-73.99094657066794,40.74990159408584,-74.0018127956377,40.753645212130344,0.31,3.99
id0481,2,2024-01-30 07:35:00,2024-01-30 07:41:00,1,-73.97579879193519,40.738283032368436,-74.00715366859306,40.73276030370451,4.24,14.21
id0482,2,2024-01-15 17:41:00,2024-01-15 17:51:00,1,-73.99362351712732,40.76243514324032,-73.97656696288358,40.74328764132463,1.77,7.81
id0483,2,2024-01-17 15:29:00,2024-01-17 15:51:00,3,-73.98381397252535,40.73606380299201,-73.97496467665931,40.75156378210944,0.5,4.1
id0484,2,2024-01-25 10:58:00,2024-01-25 11:06:00,1,-74.00849715638404,40.735114672048894,-73.97937812997937,40.73000046539021,0.81,4.95
id0485,2,2024-01-02 18:55:00,2024-01-02 19:06:00,1,-74.00781462319996,40.76892312651889,-74.00095498675,40.74216794878545,0.54,4.32
id0486,1,2024-01-09 17:59:00,2024-01-09 18:02:00,3,-74.00994104711654,40.75917379176352,-73.97132618000802,40.738971739331404,1.63,8.16
id0487,2,2024-01-10 04:12:00,2024-01-10 04:32:00,2,-73.97606298483637,40.74690516788054,-73.99788276377438,40.74301180536092,1.87,7.97
id0488,1,2024-01-16 17:41:00,2024-01-16 18:06:00,1,-74.00273544128973,40.74483764032631,-73.97392239213004,40.76226774078779,6.29,27.45
id0489,2,2024-01-25 15:46:00,2024-01-25 16:07:00,2,-73.99427219195888,40.753625513359786,-73.98355942983011,40.733138232652685,1.18,6.87
id0490,2,2024-01-06 23:50:00,2024-01-06 00:08:00,1,-74.00330714783995,40.761225268697025,-73.98664908877943,40.768088871427906,0.2,3.54
id0491,2,2024-01-06 17:41:00,2024-01-06 17:45:00,2,-73.985937844828,40.74186239648824,-73.98142303343714,40.76036021130088,0.2,3.78
id0492,1,2024-01-27 02:52:00,2024-01-27 03:02:00,4,-73.98964437777636,40.744771230808624,-73.9726830054972,40.76310025279493,1.79,8.97
id0493,1,2024-01-14 04:53:00,2024-01-14 05:11:00,1,-73.99153135424747,40.76683978084386,-73.98221618290987,40.75915924246623,2.97,12.69
id0494,1,2024-01-01 06:32:00,2024-01-01 06:36:00,1,-73.97771716384533,40.73780962411826,-73.9961863219102,40.7434244181708,5.76,19.77
id0495,2,2024-01-22 15:01:00,2024-01-22 15:30:00,2,-73.98195320553639,40.75908227046462,-73.9875170882239,40.76788362668434,1.03,5.07
id0496,2,2024-01-01 00:33:00,2024-01-01 00:40:00,2,-74.00347858652273,40.761448226090444,-73.98062224271698,40.74537420154097,0.2,3.69
id0497,2,2024-01-01 16:52:00,2024-01-01 17:19:00,2,-74.00954328066183,40.75814799118516,-73.97118971561095,40.74750645312593,0.4,4.36
id0498,1,2024-01-04 03:33:00,2024-01-04 03:51:00,1,-73.97731487431938,40.75185721264312,-73.97131858898975,40.732066748866316,1.05,5.41
id0499,2,2024-01-27 11:17:00,2024-01-27 11:36:00,1,-73.97549438115402,40.73717022447631,-73.97799986072945,40.75210828302874,0.76,5.73
id0500,2,2024-01-13 14:36:00,2024-01-13 14:38:00,3,-73.97538816964364,40.736290928327186,-73.99760848563163,40.7416018212785,3.08,10.66
id0501,1,2024-01-10 21:52:00,2024-01-10 22:08:00,3,-73.97813274411234,40.7400187159517,-73.98500503601572,40.75286983932575,2.68,12.9
id0502,1,2024-01-03 12:24:00,2024-01-03 12:59:00,2,-74.0095137291409,40.75696079676235,-74.0079265680352,40.75195434660309,0.51,4.4
id0503,1,2024-01-21 00:44:00,2024-01-21 00:49:00,2,-73.9958816598619,40.75485169796198,-73.99663800137324,40.75930796202361,0.78,4.83
id0504,2,2024-01-21 10:36:00,2024-01-21 10:37:00,1,-73.97864960630064,40.74143033298371,-73.99268932481603,40.75741775532887,0.61,5.41
id0505,1,2024-01-08 06:57:00,2024-01-08 06:57:00,2,-73.99504315811949,40.76777794330777,-73.98433062410805,40.756859165946686,1.5,8.6
id0506,2,2024-01-09 01:59:00,2024-01-09 02:02:00,1,-73.99326664543591,40.760037591934534,-74.00594508409787,40.741114111043586,0.49,4.05
id0507,1,2024-01-06 10:01:00,2024-01-06 10:09:00,2,-73.97078525036231,40.73270010186735,-73.98925196022478,40.737174587280485,5.29,23.75
id0508,1,2024-01-25 22:52:00,2024-01-25 22:53:00,1,-73.99385595990553,40.759515399393386,-73.9818178228789,40.746909145475755,0.64,4.79
id0509,2,2024-01-06 18:15:00,2024-01-06 18:22:00,4,-73.99942894947365,40.73821331754827,-73.99067841209764,40.74074135024271,0.51,4.6
id0510,2,2024-01-22 17:21:00,2024-01-22 17:37:00,3,-73.971258506732,40.754145488022374,-74.0069208213174,40.73302334455416,4.54,15.57
id0511,1,2024-01-26 22:46:00,2024-01-26 22:51:00,3,-74.00631732055669,40.75396178348601,-73.98505404886838,40.75594019280475,0.47,4.01
id0512,2,2024-01-02 03:27:00,2024-01-02 03:27:00,1,-73.97139938522182,40.740035721827645,-73.98295894847789,40.75826519479515,1.41,6.47
id0513,2,2024-01-20 19:38:00,2024-01-20 19:43:00,4,-73.99915614984943,40.753906731308106,-73.97535617465553,40.76786934915694,0.2,3.56
id0514,2,2024-01-01 20:17:00,2024-01-01 20:19:00,2,-73.97221054964866,40.759461409133394,-73.9746802470068,40.738105305365416,1.33,7.74
id0515,2,2024-01-08 11:35:00,2024-01-08 11:53:00,2,-73.98279552458212,40.74632606763467,-74.00938420433235,40.75331704227217,0.44,4.71
id0516,1,2024-01-22 18:42:00,2024-01-22 18:50:00,4,-73.97169675939664,40.7459614127057,-73.97640793573342,40.73754162422997,1.67,7.61
id0517,2,2024-01-26 07:45:00,2024-01-26 08:41:00,1,-74.00592427596507,40.73033279768909,-73.99265668829469,40.73370501932205,2.07,7.44
id0518,1,2024-01-13 22:50:00,2024-01-13 23:26:00,3,-73.99263916109165,40.74034846568622,-73.99262386723973,40.758937912714,0.2,3.65
id0519,2,2024-01-11 11:06:00,2024-01-11 11:19:00,1,-73.9854683326045,40.755507529875835,-74.00031911680075,40.75856210893512,0.2,3.44
id0520,2,2024-01-12 08:06:00,2024-01-12 08:09:00,1,-73.97490119813382,40.75954892602906,-74.00945017783954,40.73993505041479,0.36,3.82
id0521,2,2024-01-15 17:35:00,2024-01-15 17:39:00,1,-74.0000976091888,40.732501051829715,-73.99164237933613,40.75930933899145,1.4,7.23
id0522,1,2024-01-03 11:35:00,2024-01-03 11:51:00,2,-74.00675403285855,40.76805962840707,-73.97646032664628,40.762203612739825,2.6,8.68
id0523,2,2024-01-28 12:00:00,2024-01-28 12:40:00,2,-73.98822984135545,40.73801128071471,-73.98532865568589,40.75971525974672,2.01,8.19
id0524,1,2024-01-24 17:57:00,2024-01-24 18:08:00,1,-74.00726165122666,40.7448445175372,-73.97316933566147,40.753377956390295,1.16,7.62
id0525,1,2024-01-22 12:10:00,2024-01-22 12:14:00,1,-73.99526204320333,40.76581384356613,-73.98334147809892,40.76149548107009,0.91,5.07
id0526,2,2024-01-16 04:04:00,2024-01-16 04:18:00,1,-74.00006465565026,40.75821843321134,-73.99289594665186,40.74770182059259,1.57,6.67
id0527,2,2024-01-10 15:50:00,2024-01-10 16:31:00,1,-74.00743974613565,40.76298972949388,-73.99830467558351,40.74775677818025,0.2,3.43
id0528,1,2024-01-24 20:31:00,2024-01-24 20:36:00,1,-73.9898947502948,40.7322470430939,-73.99035617082467,40.76708442515434,0.2,3.64
id0529,2,2024-01-04 04:19:00,2024-01-04 04:40:00,2,-73.99361315786496,40.756206948580974,-73.99959053608059,40.73637969050166,0.26,3.52
id0530,2,2024-01-27 19:24:00,2024-01-27 19:25:00,1,-74.00257413180394,40.75656877539956,-73.97473237552626,40.76256502742365,1.73,9.24
id0531,2,2024-01-11 13:52:00,2024-01-11 13:53:00,3,-73.99843250214816,40.7423922750129,-74.00000172214409,40.750600226388386,1.15,7.19
id0532,1,2024-01-10 10:38:00,2024-01-10 10:44:00,1,-73.99584843365054,40.76314222391624,-73.97842828606721,40.74231183326723,3.68,17.33
id0533,2,2024-01-11 05:25:00,2024-01-11 06:10:00,1,-73.99693029831879,40.74417699795172,-73.98977463386312,40.76764483250135,3.14,15.36
id0534,2,2024-01-19 07:20:00,2024-01-19 07:21:00,4,-73.99429077026913,40.75213484758999,-73.98987470109793,40.73775452271747,2.94,11.09
id0535,2,2024-01-12 03:59:00,2024-01-12 04:15:00,2,-73.97648366500593,40.76435057117398,-73.98006576585337,40.74756842404999,1.41,7.41
id0536,1,2024-01-22 17:01:00,2024-01-22 17:03:00,2,-73.983054183301,40.73717013022957,-73.98224201637959,40.73918392643016,0.2,3.78
id0537,1,2024-01-15 09:53:00,2024-01-15 09:55:00,4,-74.00992031459123,40.75874958471414,-73.98070395803767,40.75059733399653,0.26,3.88
id0538,2,2024-01-22 15:08:00,2024-01-22 15:09:00,1,-74.0092348413425,40.73662992707861,-73.97436577860067,40.739661473668065,0.66,5.16
id0539,2,2024-01-22 04:45:00,2024-01-22 04:46:00,2,-74.00110554781007,40.75076898283121,-73.98568989267616,40.73981409256665,0.2,3.57
id0540,1,2024-01-15 19:30:00,2024-01-15 19:37:00,2,-74.00063186516294,40.73878215692919,-73.97160548789145,40.75465201943703,1.22,6.86
id0541,2,2024-01-18 01:50:00,2024-01-18 01:58:00,3,-73.99284222666279,40.75163620015352,-73.98214280771855,40.758085843847276,0.28,4.1
id0542,1,2024-01-04 07:42:00,2024-01-04 07:52:00,1,-73.99352167619863,40.764821078650776,-73.98474324315126,40.75130016265664,0.2,3.67
id0543,1,2024-01-19 20:43:00,2024-01-19 20:56:00,4,-74.00531184377279,40.74348826302263,-74.00428632140742,40.75768294588097,0.35,4.15
id0544,2,2024-01-26 13:06:00,2024-01-26 13:13:00,1,-73.97417300889525,40.73817265533596,-73.98968779744165,40.74677086644664,0.2,3.4
id0545,1,2024-01-17 23:33:00,2024-01-17 23:56:00,3,-74.00723816374742,40.748970200839075,-73.98757286820243,40.75513705826458,1.75,8.45
id0546,1,2024-01-15 11:25:00,2024-01-15 11:29:00,3,-74.00960084893366,40.7589377464942,-73.9885737360261,40.76344470812829,2.58,10.55
id0547,1,2024-01-12 00:30:00,2024-01-12 00:57:00,2,-73.99059621360081,40.74334513583347,-73.97833767189634,40.74805176452117,0.3,3.66
id0548,1,2024-01-04 23:09:00,2024-01-04 23:37:00,1,-73.9746976049291,40.74865239024561,-74.0069720109076,40.745513043596674,2.44,9.58
