order_id,order_timestamp,customer_id,country,currency,amount,status
ORD105327,2023-09-08T02:21:00,CUST2163,IN,INR,3817.82,CREATED
ORD105328,2023-02-13T20:40:22,CUST3059,AU,AUD,1898.78,CANCELLED
ORD105329,2024-10-27T03:20:21,CUST8261,AU,AUD,972.5,PAID
ORD105330,2023-09-26T14:56:11,CUST2327,US,USD,1796.09,CANCELLED
ORD105331,2023-06-25T05:09:20,CUST5005,US,USD,209.08,PAID
ORD105332,2023-09-27T02:07:45,CUST4187,IN,INR,1242.98,CREATED
ORD105333,2023-10-07T02:51:03,CUST4902,US,USD,1316.89,PAID
ORD105334,2023-12-27T03:46:25,CUST4317,IN,INR,1225.74,CREATED
ORD105335,2023-01-18T15:44:54,CUST3060,AU,AUD,2588.14,CANCELLED
ORD105336,2024-09-05T18:40:52,CUST1285,UK,GBP,4192.54,CREATED
ORD105337,2023-06-01T18:27:03,CUST2941,UK,GBP,1965.72,PAID
ORD105338,2024-12-01T05:18:32,CUST5580,UK,GBP,2113.41,CANCELLED
ORD105339,2024-11-20T06:16:47,CUST6433,IN,INR,1705.36,CANCELLED
ORD105340,2024-11-09T21:52:10,CUST8873,AU,AUD,1330.98,PAID
ORD105341,2024-09-27T15:23:01,CUST8551,UK,GBP,1599.9,CREATED
ORD105342,2023-02-24T11:46:32,CUST3865,CA,CAD,1418.07,CREATED
ORD105343,2023-04-21T22:51:19,CUST7911,IN,INR,3779.28,CREATED
ORD105344,2023-11-23T21:14:19,CUST1707,CA,CAD,565.6,PAID
ORD105345,2023-02-08T07:58:57,CUST1622,CA,CAD,4966.69,PAID
ORD105346,2024-10-18T13:35:56,CUST6248,US,USD,375.27,CREATED
ORD105347,2023-02-23T00:53:18,CUST7269,IN,INR,3308.26,CANCELLED
ORD105348,2023-02-21T22:09:28,CUST1145,UK,GBP,4648.13,CANCELLED
ORD105349,2023-06-22T09:07:47,CUST9671,UK,GBP,2332.7,CREATED
ORD105350,2024-12-10T06:24:11,CUST3367,US,USD,238.35,PAID
ORD105351,2023-04-15T20:28:33,CUST5254,UK,GBP,689.41,PAID
ORD105352,2024-07-30T13:03:31,CUST8096,AU,AUD,4499.32,CANCELLED
ORD105353,2023-08-22T08:44:39,CUST1616,IN,INR,1035.91,CREATED
ORD105354,2023-02-23T16:47:21,CUST5904,IN,INR,1033.48,CANCELLED
ORD105355,2023-08-12T18:41:38,CUST3290,AU,AUD,2236.97,CREATED
ORD105356,2024-07-16T01:20:35,CUST5079,AU,AUD,3546.13,CANCELLED
ORD105357,2023-06-27T12:54:11,CUST2192,UK,GBP,2808.26,PAID
ORD105358,2024-01-18T10:52:44,CUST7855,AU,AUD,393.78,CANCELLED
ORD105359,2024-12-02T09:45:11,CUST6160,UK,GBP,217.7,CANCELLED
ORD105360,2023-05-20T08:05:41,CUST3355,US,USD,3727.95,PAID
ORD105361,2023-02-03T03:42:21,CUST5518,AU,AUD,4209.14,CANCELLED
ORD105362,2024-07-28T01:56:17,CUST5459,US,USD,4377.53,CREATED
ORD105363,2023-09-07T03:36:14,CUST6719,AU,AUD,131.12,CANCELLED
ORD105364,2023-12-25T12:43:08,CUST8265,AU,AUD,1573.28,PAID
ORD105365,2023-03-31T06:50:54,CUST8479,UK,GBP,2125.69,PAID
ORD105366,2024-09-10T15:48:07,CUST6486,US,USD,113.82,CANCELLED
ORD105367,2023-09-07T09:25:19,CUST5348,AU,AUD,3054.56,CANCELLED
ORD105368,2023-12-01T02:16:23,CUST5558,CA,CAD,3653.06,CREATED
ORD105369,2024-05-02T10:02:16,CUST4989,US,USD,2642.52,PAID
ORD105370,2023-02-28T20:46:32,CUST1611,AU,AUD,3044.94,PAID
ORD105371,2023-09-21T17:20:42,CUST4219,US,USD,3600.01,PAID
ORD105372,2024-04-15T21:51:59,CUST7553,IN,INR,3855.99,CANCELLED
ORD105373,2023-09-26T11:43:39,CUST7488,CA,CAD,208.98,CREATED
ORD105374,2023-01-31T13:12:34,CUST7321,AU,AUD,4168.93,PAID
ORD105375,2023-07-10T14:11:48,CUST4644,AU,AUD,63.96,CANCELLED
ORD105376,2023-07-12T08:15:35,CUST7643,US,USD,268.47,CREATED
ORD105377,2023-12-08T14:43:53,CUST1912,US,USD,4518.55,CANCELLED
ORD105378,2023-05-18T10:26:28,CUST6818,US,USD,489.84,CANCELLED
ORD105379,2023-05-01T15:12:59,CUST6950,CA,CAD,1129.21,CANCELLED
ORD105380,2024-07-24T04:15:00,CUST1224,UK,GBP,2773.75,CREATED
ORD105381,2024-10-18T11:04:55,CUST8136,AU,AUD,630.24,CREATED
ORD105382,2023-10-17T08:47:52,CUST1412,UK,GBP,1288.38,PAID
ORD105383,2024-04-13T00:58:09,CUST1216,CA,CAD,766.15,CREATED
ORD105384,2023-08-25T20:58:32,CUST5281,US,USD,1231.72,CREATED
ORD105385,2024-07-04T04:28:22,CUST1453,US,USD,4665.76,CREATED
ORD105386,2023-08-23T14:54:46,CUST4014,US,USD,101.15,PAID
ORD105387,2023-05-14T12:25:24,CUST9185,AU,AUD,1911.73,PAID
ORD105388,2024-10-31T09:42:40,CUST5539,CA,CAD,4255.41,CANCELLED
ORD105389,2024-06-15T13:08:05,CUST2897,IN,INR,4946.26,PAID
ORD105390,2024-05-09T04:29:11,CUST5772,IN,INR,177.22,CREATED
ORD105391,2024-08-07T23:08:59,CUST1906,UK,GBP,4184.3,CREATED
ORD105392,2024-11-26T08:28:21,CUST9482,CA,CAD,3510.97,CREATED
ORD105393,2023-12-24T12:49:50,CUST5782,IN,INR,4799.51,PAID
ORD105394,2023-12-11T20:45:47,CUST8230,AU,AUD,3133.58,CREATED
ORD105395,2023-06-04T22:41:43,CUST8060,US,USD,3573.22,CREATED
ORD105396,2024-04-18T10:24:36,CUST8861,IN,INR,1496.33,CREATED
ORD105397,2024-10-28T19:05:57,CUST7178,UK,GBP,3970.81,PAID
ORD105398,2023-05-12T09:54:09,CUST1960,IN,INR,4272.64,PAID
ORD105399,2024-02-22T13:21:38,CUST9261,IN,INR,2158.91,PAID
ORD105400,2023-01-11T16:38:12,CUST9942,AU,AUD,3855.3,CREATED
ORD105401,2023-03-31T22:23:28,CUST3369,US,USD,801.74,CREATED
ORD105402,2023-12-29T21:55:23,CUST8899,IN,INR,872.75,CANCELLED
ORD105403,2023-06-04T02:25:29,CUST3071,AU,AUD,2520.85,CANCELLED
ORD105404,2024-05-23T17:26:06,CUST6014,UK,GBP,3157.52,CANCELLED
ORD105405,2024-01-14T11:36:39,CUST2846,IN,INR,1555.49,CREATED
ORD105406,2023-05-08T15:14:12,CUST2770,AU,AUD,1718.87,PAID
ORD105407,2024-06-22T12:20:50,CUST8734,US,USD,1757.72,CANCELLED
ORD105408,2024-10-08T15:25:52,CUST1355,US,USD,2509.37,PAID
ORD105409,2023-10-07T05:21:03,CUST4644,CA,CAD,1222.36,PAID
ORD105410,2023-08-10T01:46:17,CUST4677,US,USD,991.71,PAID
ORD105411,2024-04-24T06:07:23,CUST9649,CA,CAD,192.27,CREATED
ORD105412,2024-05-27T19:22:38,CUST8936,IN,INR,1427.51,PAID
ORD105413,2023-10-26T12:33:56,CUST4495,IN,INR,3367.74,PAID
ORD105414,2023-08-20T02:14:55,CUST5508,AU,AUD,170.19,PAID
ORD105415,2023-08-05T05:58:27,CUST3395,UK,GBP,3836.95,CANCELLED
ORD105416,2023-03-01T14:30:34,CUST9345,IN,INR,3354.79,CANCELLED
ORD105417,2023-10-29T01:15:33,CUST9173,US,USD,4760.65,CREATED
ORD105418,2024-11-10T10:48:02,CUST6221,UK,GBP,3604.67,CANCELLED
ORD105419,2024-08-22T16:45:48,CUST9728,UK,GBP,4694.24,CREATED
ORD105420,2024-04-11T14:19:26,CUST6814,IN,INR,4661.91,CREATED
ORD105421,2024-10-23T10:34:18,CUST9562,AU,AUD,1406.41,PAID
ORD105422,2023-10-31T11:51:27,CUST6222,UK,GBP,4795.48,CANCELLED
ORD105423,2023-10-31T01:35:36,CUST9024,US,USD,502.39,CANCELLED
ORD105424,2023-04-15T01:28:28,CUST9336,AU,AUD,1436.0,CREATED
ORD105425,2024-02-25T20:57:38,CUST9756,IN,INR,1735.34,CREATED
ORD105426,2023-09-19T13:24:03,CUST7827,CA,CAD,1074.36,PAID
ORD105427,2023-01-21T15:47:40,CUST2853,CA,CAD,1087.64,CREATED
ORD105428,2023-03-04T02:52:55,CUST5597,CA,CAD,4207.85,CANCELLED
ORD105429,2023-10-22T13:27:53,CUST6865,US,USD,635.73,PAID
ORD105430,2023-10-16T03:52:41,CUST2575,US,USD,2693.79,PAID
ORD105431,2023-11-09T04:06:21,CUST7223,IN,INR,775.58,CANCELLED
ORD105432,2023-07-26T05:34:03,CUST6213,US,USD,4122.2,CREATED
ORD105433,2024-08-20T00:40:10,CUST9884,US,USD,106.6,CREATED
ORD105434,2024-05-06T03:46:52,CUST6368,AU,AUD,3238.7,CANCELLED
ORD105435,2024-12-14T01:03:04,CUST6984,IN,INR,2628.56,PAID
ORD105436,2024-11-26T11:13:59,CUST1340,IN,INR,1324.28,PAID
ORD105437,2024-11-28T11:41:19,CUST3273,UK,GBP,2576.74,CREATED
ORD105438,2024-08-20T17:27:48,CUST1377,AU,AUD,1710.87,CREATED
ORD105439,2024-04-11T13:41:40,CUST2674,UK,GBP,4488.53,CANCELLED
ORD105440,2023-12-13T09:50:10,CUST2671,IN,INR,938.85,PAID
ORD105441,2024-03-30T02:28:53,CUST7636,AU,AUD,1751.21,CANCELLED
ORD105442,2024-09-07T17:34:17,CUST5763,IN,INR,1410.63,CREATED
ORD105443,2023-01-04T13:52:15,CUST7166,AU,AUD,1148.52,CREATED
ORD105444,2024-04-20T19:52:07,CUST7781,CA,CAD,4092.67,CANCELLED
ORD105445,2023-11-06T03:36:05,CUST1818,AU,AUD,1820.29,PAID
ORD105446,2024-01-10T13:46:48,CUST4807,IN,INR,1479.46,CREATED
ORD105447,2024-03-02T09:48:14,CUST1143,UK,GBP,2415.65,PAID
ORD105448,2023-04-11T23:20:30,CUST6455,UK,GBP,3434.03,PAID
ORD105449,2023-11-06T19:00:03,CUST8623,AU,AUD,4303.52,CANCELLED
ORD105450,2023-01-23T16:57:21,CUST3281,AU,AUD,3331.05,CANCELLED
ORD105451,2023-05-29T15:30:31,CUST5706,CA,CAD,3394.27,CANCELLED
ORD105452,2023-03-08T17:10:26,CUST9221,IN,INR,2327.15,CREATED
ORD105453,2023-05-31T23:41:20,CUST4396,CA,CAD,2884.28,CREATED
ORD105454,2023-08-03T10:11:23,CUST5280,UK,GBP,4052.43,PAID
ORD105455,2024-06-06T15:51:07,CUST4406,UK,GBP,3432.18,CREATED
ORD105456,2023-03-04T11:37:36,CUST9232,US,USD,314.3,CREATED
ORD105457,2024-02-21T03:50:41,CUST4207,CA,CAD,1609.79,PAID
ORD105458,2023-08-10T00:14:21,CUST1926,US,USD,1078.11,CREATED
ORD105459,2023-10-29T12:12:29,CUST8947,US,USD,4475.1,CREATED
ORD105460,2024-07-12T14:54:21,CUST1775,UK,GBP,1355.99,CANCELLED
ORD105461,2023-08-07T12:14:36,CUST3589,IN,INR,1843.34,CANCELLED
ORD105462,2024-11-16T15:22:11,CUST9587,UK,GBP,3786.37,CREATED
ORD105463,2024-01-22T00:26:57,CUST8122,AU,AUD,3916.96,CREATED
ORD105464,2023-06-15T19:01:00,CUST4830,UK,GBP,1233.2,PAID
ORD105465,2024-04-21T11:53:09,CUST2530,UK,GBP,2795.47,CREATED
ORD105466,2023-05-10T03:37:37,CUST3669,UK,GBP,3495.16,CREATED
ORD105467,2023-06-22T09:02:16,CUST3124,US,USD,2637.45,CREATED
ORD105468,2023-11-23T05:33:47,CUST8921,US,USD,3491.61,CANCELLED
ORD105469,2024-10-14T03:07:47,CUST4596,IN,INR,2331.84,CREATED
ORD105470,2024-06-23T22:00:41,CUST6289,US,USD,3721.55,CREATED
ORD105471,2023-03-08T13:27:13,CUST1769,AU,AUD,1466.35,CANCELLED
ORD105472,2023-12-11T02:49:55,CUST3470,UK,GBP,3516.19,PAID
ORD105473,2024-02-02T06:01:59,CUST2209,US,USD,2402.46,PAID
ORD105474,2023-09-09T21:09:16,CUST3550,AU,AUD,2296.69,CANCELLED
ORD105475,2023-02-11T22:19:00,CUST9960,IN,INR,4642.72,CREATED
ORD105476,2024-10-07T22:43:14,CUST1301,CA,CAD,4254.84,CREATED
ORD105477,2024-10-14T22:13:38,CUST2755,UK,GBP,1612.09,CREATED
ORD105478,2023-04-25T18:26:03,CUST1354,AU,AUD,2744.57,PAID
ORD105479,2023-09-07T22:16:26,CUST5886,CA,CAD,1190.06,PAID
ORD105480,2023-03-27T12:24:53,CUST9556,CA,CAD,4863.1,CREATED
ORD105481,2024-09-25T09:35:50,CUST6869,UK,GBP,2979.62,CREATED
ORD105482,2024-05-02T10:04:02,CUST5410,US,USD,2179.95,PAID
ORD105483,2024-02-24T18:07:24,CUST9212,UK,GBP,1788.59,CANCELLED
ORD105484,2024-07-02T18:47:55,CUST9045,AU,AUD,4603.5,PAID
ORD105485,2023-01-02T09:02:17,CUST2429,AU,AUD,634.56,PAID
ORD105486,2024-11-09T03:35:44,CUST1578,AU,AUD,3150.86,CREATED
ORD105487,2023-05-27T16:26:21,CUST4438,US,USD,1030.5,PAID
ORD105488,2024-02-26T12:55:56,CUST3981,UK,GBP,1480.96,PAID
ORD105489,2023-03-12T01:57:13,CUST4364,AU,AUD,4022.14,PAID
ORD105490,2024-12-04T20:16:20,CUST3798,IN,INR,4337.34,CANCELLED
ORD105491,2023-11-19T12:03:32,CUST1361,IN,INR,1200.79,PAID
ORD105492,2024-12-27T21:52:12,CUST1040,AU,AUD,461.8,PAID
ORD105493,2023-08-28T12:44:29,CUST9104,IN,INR,4507.65,CREATED
ORD105494,2023-04-24T04:50:38,CUST2750,US,USD,4147.7,CANCELLED
ORD105495,2023-06-19T04:52:58,CUST7677,CA,CAD,286.16,PAID
ORD105496,2024-08-17T22:20:29,CUST2463,AU,AUD,1884.19,CREATED
ORD105497,2023-04-26T11:13:49,CUST5586,US,USD,3838.98,CANCELLED
ORD105498,2024-07-10T13:15:17,CUST3880,US,USD,3235.49,PAID
ORD105499,2024-06-06T01:07:37,CUST3563,US,USD,3613.38,PAID
ORD105500,2023-09-03T00:03:16,CUST3888,IN,INR,1571.49,CREATED
ORD105501,2023-06-16T12:22:48,CUST4614,AU,AUD,2510.27,CREATED
ORD105502,2023-12-21T18:14:31,CUST5694,CA,CAD,4970.23,PAID
ORD105503,2024-05-13T03:23:18,CUST3446,CA,CAD,3658.23,CANCELLED
ORD105504,2023-03-23T12:15:55,CUST4513,UK,GBP,1338.35,PAID
ORD105505,2024-03-18T21:46:27,CUST3346,UK,GBP,3543.2,CREATED
ORD105506,2023-11-27T10:56:19,CUST9278,UK,GBP,2768.88,CANCELLED
ORD105507,2023-02-12T05:45:43,CUST8341,US,USD,573.08,CREATED
ORD105508,2024-04-09T18:23:50,CUST1876,US,USD,786.06,CREATED
ORD105509,2024-12-16T14:00:46,CUST4001,UK,GBP,1168.26,CREATED
ORD105510,2023-12-28T11:05:53,CUST6741,AU,AUD,3388.14,CANCELLED
ORD105511,2023-06-25T05:30:48,CUST5484,IN,INR,4340.79,CANCELLED
ORD105512,2023-01-27T18:38:22,CUST5596,AU,AUD,1354.3,PAID
ORD105513,2024-01-14T12:15:03,CUST7900,CA,CAD,4179.51,CANCELLED
ORD105514,2024-11-22T07:00:43,CUST1048,UK,GBP,2208.03,CREATED
ORD105515,2023-08-24T05:59:08,CUST8763,AU,AUD,959.99,CANCELLED
ORD105516,2024-05-05T07:47:30,CUST2053,UK,GBP,1602.35,CREATED
ORD105517,2023-03-07T17:58:36,CUST9662,AU,AUD,1789.93,PAID
ORD105518,2024-05-15T05:53:18,CUST9006,UK,GBP,3033.64,CREATED
ORD105519,2024-10-28T18:48:45,CUST9623,AU,AUD,2589.92,PAID
ORD105520,2024-02-27T06:22:03,CUST8898,CA,CAD,34.86,PAID
ORD105521,2023-08-22T20:37:28,CUST3065,US,USD,3840.77,CANCELLED
ORD105522,2023-08-11T06:15:01,CUST6284,UK,GBP,4424.91,CANCELLED
ORD105523,2023-07-25T00:16:41,CUST5415,UK,GBP,3191.17,CANCELLED
ORD105524,2023-06-03T02:15:47,CUST2600,IN,INR,2353.3,CREATED
ORD105525,2023-01-20T16:43:13,CUST7434,US,USD,3299.23,CREATED
ORD105526,2024-11-04T02:03:22,CUST7598,IN,INR,1504.79,CREATED
ORD105527,2023-11-01T05:51:45,CUST5853,IN,INR,1032.98,PAID
ORD105528,2024-10-11T09:49:56,CUST2715,US,USD,3041.89,CANCELLED
ORD105529,2023-04-24T08:31:25,CUST5212,AU,AUD,3755.38,PAID
ORD105530,2024-03-08T16:23:38,CUST2263,UK,GBP,2232.43,CREATED
ORD105531,2024-02-19T07:45:12,CUST6972,US,USD,4099.04,PAID
ORD105532,2024-04-22T07:56:48,CUST7317,IN,INR,4800.64,CANCELLED
ORD105533,2024-11-17T09:48:43,CUST5640,AU,AUD,508.75,PAID
ORD105534,2023-01-17T20:21:28,CUST5340,IN,INR,3619.54,CANCELLED
ORD105535,2024-12-23T22:32:17,CUST1958,UK,GBP,3194.22,CREATED
ORD105536,2024-08-22T04:24:10,CUST1163,AU,AUD,4982.35,PAID
ORD105537,2024-11-17T23:34:01,CUST8670,AU,AUD,848.83,PAID
ORD105538,2023-07-09T02:49:21,CUST9698,CA,CAD,288.18,CANCELLED
ORD105539,2023-08-22T00:24:29,CUST7129,CA,CAD,4438.46,PAID
ORD105540,2024-06-20T19:26:39,CUST8333,UK,GBP,3494.32,PAID
ORD105541,2024-03-28T12:45:19,CUST6789,IN,INR,2076.01,CANCELLED
ORD105542,2023-09-29T20:29:50,CUST5484,CA,CAD,3670.8,CANCELLED
ORD105543,2024-05-13T17:51:03,CUST7361,AU,AUD,1722.16,PAID
ORD105544,2024-01-18T07:55:15,CUST7223,IN,INR,4129.86,CANCELLED
ORD105545,2024-07-25T23:41:45,CUST4989,US,USD,1296.76,CREATED
ORD105546,2024-11-19T14:57:48,CUST5765,UK,GBP,3663.11,PAID
ORD105547,2024-02-13T09:03:37,CUST5256,US,USD,2770.46,CREATED
ORD105548,2024-08-11T15:42:07,CUST3867,CA,CAD,2783.45,CREATED
ORD105549,2023-03-06T02:27:52,CUST7383,US,USD,3635.72,CREATED
ORD105550,2023-02-17T05:33:58,CUST2225,US,USD,2999.07,CREATED
ORD105551,2023-10-04T05:07:02,CUST6398,CA,CAD,3134.34,PAID
ORD105552,2023-07-21T15:29:40,CUST5589,UK,GBP,4781.2,PAID
ORD105553,2024-05-30T12:46:45,CUST5143,AU,AUD,110.7,CANCELLED
ORD105554,2024-07-20T10:10:09,CUST6558,IN,INR,3786.25,CANCELLED
ORD105555,2023-06-30T07:55:33,CUST6800,US,USD,3576.47,CREATED
ORD105556,2024-11-23T11:02:46,CUST1811,AU,AUD,3566.63,CREATED
ORD105557,2023-07-26T15:01:19,CUST3713,US,USD,1764.09,PAID
ORD105558,2023-03-16T17:19:13,CUST1440,US,USD,2470.47,CANCELLED
ORD105559,2023-04-21T01:07:15,CUST2067,CA,CAD,396.37,CANCELLED
ORD105560,2023-02-28T07:54:26,CUST2475,UK,GBP,1411.86,CANCELLED
ORD105561,2023-01-06T20:34:12,CUST3152,AU,AUD,2729.22,PAID
ORD105562,2023-11-07T11:41:19,CUST3124,IN,INR,185.77,PAID
ORD105563,2023-07-20T15:53:44,CUST2674,AU,AUD,1723.24,CANCELLED
ORD105564,2024-08-06T13:07:06,CUST2343,IN,INR,540.14,CREATED
ORD105565,2023-11-08T13:55:17,CUST8630,AU,AUD,497.91,PAID
ORD105566,2023-12-30T06:03:19,CUST8581,US,USD,3303.76,PAID
ORD105567,2023-05-29T15:31:36,CUST8246,AU,AUD,819.93,CREATED
ORD105568,2024-07-09T00:31:03,CUST3637,IN,INR,3744.07,CANCELLED
ORD105569,2023-08-28T14:20:47,CUST5265,US,USD,4481.49,CREATED
ORD105570,2023-12-22T14:28:30,CUST4259,CA,CAD,4055.92,CANCELLED
ORD105571,2024-03-12T08:32:40,CUST4477,AU,AUD,2193.41,CREATED
ORD105572,2024-11-02T13:06:23,CUST9374,US,USD,1206.09,PAID
ORD105573,2024-10-07T02:29:01,CUST2624,US,USD,1524.25,PAID
ORD105574,2023-09-02T10:44:35,CUST3199,US,USD,3722.92,CANCELLED
ORD105575,2024-09-23T00:40:48,CUST7826,UK,GBP,2188.5,CREATED
ORD105576,2024-11-04T18:48:53,CUST9069,UK,GBP,777.2,PAID
ORD105577,2024-09-06T12:46:08,CUST9810,US,USD,437.19,PAID
ORD105578,2023-05-29T18:53:45,CUST9958,US,USD,4768.81,CREATED
ORD105579,2023-06-01T00:36:28,CUST4137,AU,AUD,4585.99,CANCELLED
ORD105580,2024-01-23T06:52:41,CUST3262,CA,CAD,697.18,CANCELLED
ORD105581,2024-03-02T23:11:50,CUST6327,UK,GBP,2272.19,CREATED
ORD105582,2023-07-07T08:59:40,CUST5329,UK,GBP,2591.48,CREATED
ORD105583,2023-12-03T10:19:29,CUST4447,AU,AUD,941.4,PAID
ORD105584,2023-03-21T21:15:34,CUST9996,IN,INR,2559.31,CREATED
ORD105585,2024-06-03T16:31:37,CUST7629,CA,CAD,2764.11,PAID
ORD105586,2023-12-30T18:40:45,CUST8173,US,USD,3074.81,CREATED
ORD105587,2023-02-24T00:19:04,CUST7751,CA,CAD,1958.97,CANCELLED
ORD105588,2023-07-27T09:45:20,CUST6688,AU,AUD,2124.31,CREATED
ORD105589,2024-10-13T21:22:03,CUST6258,AU,AUD,4105.26,PAID
ORD105590,2023-05-27T00:08:43,CUST4553,CA,CAD,1765.16,CANCELLED
ORD105591,2023-04-22T01:35:59,CUST3286,IN,INR,2673.59,PAID
ORD105592,2023-03-26T21:19:51,CUST4852,AU,AUD,3059.54,CANCELLED
ORD105593,2023-04-08T08:17:29,CUST3331,AU,AUD,4165.23,PAID
ORD105594,2024-12-31T16:04:00,CUST1017,AU,AUD,4095.24,CREATED
ORD105595,2023-05-02T18:53:06,CUST7274,AU,AUD,1433.85,CREATED
ORD105596,2023-09-27T03:56:57,CUST6144,US,USD,2928.17,PAID
ORD105597,2024-10-26T11:20:54,CUST8829,US,USD,536.42,CREATED
ORD105598,2024-12-10T23:51:12,CUST5604,CA,CAD,4283.87,CANCELLED
ORD105599,2023-06-30T23:42:58,CUST4129,AU,AUD,4186.4,CREATED
ORD105600,2024-03-09T09:06:03,CUST1126,AU,AUD,109.27,PAID
ORD105601,2023-07-08T10:29:36,CUST1814,IN,INR,1603.59,CREATED
ORD105602,2024-06-25T12:19:52,CUST6786,US,USD,482.39,CREATED
ORD105603,2023-07-12T00:42:16,CUST6356,IN,INR,466.57,PAID
ORD105604,2024-04-08T17:50:28,CUST1090,AU,AUD,4606.2,CANCELLED
ORD105605,2023-01-01T17:36:08,CUST7207,US,USD,4666.76,CREATED
ORD105606,2024-09-18T12:45:27,CUST7611,US,USD,4591.13,CREATED
ORD105607,2023-10-19T07:16:36,CUST2719,US,USD,1928.98,CREATED
ORD105608,2024-01-26T18:25:15,CUST1738,AU,AUD,3241.63,PAID
ORD105609,2023-06-01T00:08:46,CUST9004,AU,AUD,1721.7,CANCELLED
ORD105610,2024-06-11T19:17:53,CUST2978,US,USD,2887.34,CREATED
ORD105611,2024-11-16T13:58:27,CUST8785,UK,GBP,3038.51,CREATED
ORD105612,2024-03-18T16:38:55,CUST9035,US,USD,1335.3,CANCELLED
ORD105613,2024-08-29T21:51:06,CUST9713,IN,INR,60.45,CREATED
ORD105614,2023-11-11T14:40:28,CUST5821,CA,CAD,388.33,CREATED
ORD105615,2024-12-17T01:15:52,CUST1209,UK,GBP,1965.56,PAID
ORD105616,2023-03-11T12:18:43,CUST4815,CA,CAD,3124.44,PAID
ORD105617,2024-08-30T03:37:52,CUST4231,CA,CAD,4966.63,CREATED
ORD105618,2023-03-12T01:56:31,CUST2819,AU,AUD,1272.67,CREATED
ORD105619,2023-07-03T00:13:48,CUST2978,IN,INR,2196.16,PAID
ORD105620,2023-05-15T09:11:03,CUST2794,US,USD,3803.94,CREATED
ORD105621,2024-02-20T07:02:39,CUST1149,AU,AUD,4367.62,CREATED
ORD105622,2023-09-02T09:14:43,CUST8086,CA,CAD,1785.96,PAID
ORD105623,2023-02-10T07:53:25,CUST5257,CA,CAD,3924.1,CANCELLED
ORD105624,2023-11-27T04:25:10,CUST5507,CA,CAD,4658.57,PAID
ORD105625,2024-06-14T21:12:01,CUST4600,AU,AUD,620.14,PAID
ORD105626,2024-03-18T01:09:42,CUST4992,IN,INR,4081.5,CREATED
ORD105627,2024-12-24T17:54:15,CUST8636,UK,GBP,3814.8,CANCELLED
ORD105628,2023-12-06T05:05:44,CUST9077,US,USD,2463.67,PAID
ORD105629,2023-07-31T05:17:57,CUST3828,UK,GBP,95.78,PAID
ORD105630,2024-01-24T14:35:23,CUST1196,UK,GBP,4684.47,CANCELLED
ORD105631,2024-07-16T18:42:46,CUST9280,UK,GBP,3947.73,CREATED
ORD105632,2024-01-02T20:03:16,CUST1403,US,USD,1884.05,CANCELLED
ORD105633,2024-01-10T04:12:04,CUST1658,AU,AUD,651.58,CANCELLED
ORD105634,2024-05-25T14:19:30,CUST3649,UK,GBP,1383.27,CREATED
ORD105635,2024-03-01T06:34:40,CUST4758,CA,CAD,3159.4,CREATED
ORD105636,2024-06-08T23:36:23,CUST6418,AU,AUD,2799.03,CANCELLED
ORD105637,2024-05-16T16:49:21,CUST7272,US,USD,844.59,CANCELLED
ORD105638,2023-12-30T05:02:56,CUST5379,AU,AUD,2647.35,CANCELLED
ORD105639,2024-04-05T10:18:09,CUST8153,IN,INR,929.45,PAID
ORD105640,2023-07-09T00:56:46,CUST8708,UK,GBP,3600.78,PAID
ORD105641,2024-10-08T22:55:27,CUST7895,AU,AUD,303.37,CANCELLED
ORD105642,2023-08-11T21:55:11,CUST8794,AU,AUD,4015.11,CREATED
ORD105643,2023-08-01T09:36:01,CUST4296,US,USD,288.9,CANCELLED
ORD105644,2023-03-10T19:28:54,CUST7362,AU,AUD,3884.77,PAID
ORD105645,2023-10-10T21:15:24,CUST2839,US,USD,4448.4,CREATED
ORD105646,2024-04-30T10:23:26,CUST2678,CA,CAD,4490.27,CREATED
ORD105647,2023-09-26T05:10:11,CUST5466,US,USD,989.75,CANCELLED
ORD105648,2024-06-24T21:05:18,CUST1570,CA,CAD,927.41,PAID
ORD105649,2023-09-28T21:23:06,CUST9567,US,USD,1720.47,CREATED
ORD105650,2024-09-11T23:28:54,CUST1808,AU,AUD,1980.66,CANCELLED
ORD105651,2024-12-05T11:42:04,CUST6336,CA,CAD,3840.84,CANCELLED
ORD105652,2023-10-05T04:04:39,CUST5390,CA,CAD,2641.8,CREATED
ORD105653,2023-09-08T03:10:35,CUST3904,IN,INR,3784.55,CREATED
ORD105654,2024-06-24T22:53:54,CUST2271,UK,GBP,3556.02,PAID
ORD105655,2024-07-10T02:06:13,CUST8298,CA,CAD,3797.84,CANCELLED
ORD105656,2024-01-14T22:39:22,CUST7037,IN,INR,1882.7,PAID
ORD105657,2024-03-10T18:51:13,CUST5427,US,USD,281.22,CREATED
ORD105658,2024-09-22T05:41:27,CUST5308,IN,INR,842.64,PAID
ORD105659,2023-03-04T06:22:04,CUST7884,CA,CAD,1709.35,PAID
ORD105660,2024-11-27T15:58:16,CUST1794,US,USD,4391.28,CREATED
ORD105661,2024-12-20T03:38:08,CUST2286,UK,GBP,4040.59,CREATED
ORD105662,2023-12-02T17:13:33,CUST1320,UK,GBP,3592.72,CREATED
ORD105663,2023-07-01T17:53:01,CUST5316,US,USD,2370.89,CREATED
